mode,logistics_partner,vehicle_type,fuel_type,distance_in_km_per_route,vehicle_capacity_in_kg,load_capacity_in_kg,average_speed_in_km_per_hr,traffic_condition,no_of_stop,vehicle_age_in_years,engine_norm_type,adjusted_fuel_efficiency_in_km_litre,adjusted_energy_kwh_per_km,total_energy_kwh,fuel_consumption_in_litre,load_factor,c02_emission_kg,load_utilization,fuel_per_km,co2_per_km,co2_per_litre,speed_per_stop,high_emitter,efficiency_score,low_efficiency,co2_tier
Road,Ecom Express,van,cng,224,1200.0,473.87,30.87,Moderate,37,5,BS-IV,16.15,0.0399,5.1199,13.92,0.3949,38.28,0.3948916666666667,0.062142857142857146,0.17089285714285715,2.75,0.8343243243243244,False,21.9435736677116,False,Medium
Road,Ecom Express,van,cng,246,1200.0,454.14,30.69,Moderate,57,7,BS-VI,15.84,0.0399,5.1199,15.56,0.3784,42.79,0.37845,0.0632520325203252,0.17394308943089432,2.75,0.538421052631579,False,21.558775414816544,False,Medium
Road,Ecom Express,van,cng,186,1000.0,845.55,32.77,Heavy,39,6,BS-VI,18.07,0.0399,5.1199,10.31,0.8456,28.35,0.8455499999999999,0.055430107526881725,0.1524193548387097,2.749757516973812,0.8402564102564103,False,24.60158370924617,False,Medium
Road,Ecom Express,van,cng,241,1200.0,675.07,48.0,Moderate,39,4,BS-VI,17.82,0.0399,5.1199,13.56,0.5626,37.29,0.5625583333333334,0.05626556016597511,0.15473029045643152,2.75,1.2307692307692308,False,24.23572003218021,False,Medium
Road,Ecom Express,van,cng,185,1300.0,1076.75,31.32,Low,33,5,BS-IV,21.61,0.0399,5.1199,8.59,0.8283,23.62,0.8282692307692308,0.04643243243243243,0.12767567567567567,2.7497089639115253,0.9490909090909091,False,29.369016017088576,False,Medium
Road,Ecom Express,van,cng,132,1500.0,854.26,49.7,Moderate,25,7,BS-VI,19.39,0.0399,5.1199,6.83,0.5695,18.78,0.5695066666666666,0.05174242424242424,0.14227272727272727,2.7496339677891655,1.9880000000000002,False,26.355254725674644,False,Medium
Road,Ecom Express,van,cng,200,1400.0,1143.23,50.39,Heavy,52,8,BS-IV,15.29,0.0399,5.1199,13.09,0.8166,36.0,0.8165928571428571,0.06545,0.18,2.750190985485103,0.9690384615384615,False,20.83439436380613,False,Medium
Road,Ecom Express,van,cng,122,1500.0,702.54,49.58,Moderate,35,8,BS-VI,17.89,0.0399,5.1199,6.85,0.4684,18.84,0.46836,0.05614754098360655,0.15442622950819673,2.7503649635036496,1.4165714285714286,False,24.285802842221088,False,Medium
Road,Ecom Express,van,electric,114,700.0,466.11,42.23,Heavy,26,0,Electric,7.6615,0.0415,4.7318,17.783,0.6659,3.8801,0.6658714285714286,0.15599122807017546,0.034035964912280704,0.2181915312376989,1.6242307692307691,False,35.79130294608326,False,Low
Road,Ecom Express,van,electric,126,700.0,686.98,43.53,Low,30,3,Electric,7.6615,0.03785,4.7876,17.783,0.9814,3.9258,0.9814,0.14113492063492064,0.03115714285714286,0.22076140133835684,1.451,False,39.180787755013746,False,Low
Road,Ecom Express,van,electric,74,1000.0,941.47,28.29,Low,44,2,Electric,7.6615,0.04214,3.1268,17.783,0.9415,2.564,0.94147,0.24031081081081082,0.03464864864864865,0.14418264634763536,0.6429545454545454,False,33.02243207087559,False,Low
Road,Ecom Express,van,electric,165,900.0,588.42,44.15,Heavy,62,5,Electric,7.6615,0.0414,6.8567,17.783,0.6538,5.6225,0.6537999999999999,0.10777575757575758,0.03407575757575757,0.31617274925490635,0.7120967741935483,False,38.6249006006331,False,Low
Road,Ecom Express,van,electric,70,800.0,784.98,36.58,Heavy,23,5,Electric,7.6615,0.03987,2.8061,17.783,0.9812,2.301,0.981225,0.2540428571428572,0.03287142857142857,0.12939324073553393,1.5904347826086955,False,34.35789954432307,True,Low
Road,Ecom Express,van,electric,48,1000.0,701.71,42.05,Low,23,4,Electric,7.6615,0.03323,1.5957,17.783,0.7017,1.3085,0.7017100000000001,0.3704791666666667,0.027260416666666665,0.0735815104313108,1.8282608695652172,False,39.382432174782515,True,Low
Road,Ecom Express,van,electric,69,1200.0,528.93,42.24,Moderate,27,4,Electric,7.6615,0.03622,2.5256,17.783,0.4408,2.071,0.440775,0.25772463768115944,0.030014492753623192,0.11645954001012203,1.5644444444444445,False,37.19734826687514,True,Low
Road,Ecom Express,van,electric,135,1200.0,539.03,38.15,Heavy,53,2,Electric,7.6615,0.045,6.0804,17.783,0.4492,4.9859,0.44919166666666666,0.13172592592592594,0.03693259259259259,0.2803745149862228,0.719811320754717,False,34.667875313010704,False,Low
Road,Ecom Express,van,electric,72,900.0,488.89,32.92,Heavy,61,2,Electric,7.6615,0.0398,2.8927,17.783,0.5432,2.372,0.5432111111111111,0.24698611111111113,0.03294444444444444,0.13338581791598716,0.539672131147541,False,34.40294219643806,True,Low
Road,Ecom Express,van,electric,188,700.0,283.91,37.42,Heavy,26,0,Electric,7.6615,0.03974,7.4966,17.783,0.4056,6.1472,0.4055857142857143,0.0945904255319149,0.03269787234042553,0.34567845695326993,1.4392307692307693,False,41.154924178034676,False,Low
Road,Ecom Express,van,electric,120,800.0,767.96,42.62,Low,43,2,Electric,7.6615,0.03392,4.1023,17.783,0.96,3.3639,0.9599500000000001,0.14819166666666667,0.028032500000000002,0.1891638081313614,0.9911627906976743,False,42.42089746299336,False,Low
Road,Ecom Express,van,electric,173,900.0,690.31,44.74,Heavy,53,0,Electric,7.6615,0.04193,7.2707,17.783,0.767,5.962,0.7670111111111111,0.10279190751445087,0.034462427745664735,0.3352640161952426,0.8441509433962264,False,38.745500637668066,False,Low
Road,Ecom Express,van,electric,128,700.0,674.35,27.69,Low,76,0,Electric,7.6615,0.0394,5.0724,17.783,0.9634,4.1594,0.9633571428571429,0.1389296875,0.0324953125,0.23389754259686213,0.3643421052631579,False,37.97155490032177,False,Low
Road,Ecom Express,van,electric,64,900.0,686.61,39.35,Low,63,5,Electric,7.6615,0.04206,2.7284,17.783,0.7629,2.2373,0.7629,0.277859375,0.0349578125,0.12581116796940897,0.6246031746031746,False,32.204851718608225,True,Low
Road,Ecom Express,van,electric,120,900.0,848.88,41.92,Low,60,3,Electric,7.6615,0.04146,5.0113,17.783,0.9432,4.1093,0.9432,0.14819166666666667,0.034244166666666666,0.23108024517797895,0.6986666666666667,False,35.95007164756953,False,Low
Road,Ecom Express,van,electric,47,900.0,776.4,37.74,Moderate,30,5,Electric,7.6615,0.03949,1.858,17.783,0.8627,1.5236,0.8626666666666667,0.3783617021276596,0.032417021276595744,0.08567733228364167,1.258,False,33.49096522534206,True,Low
Road,Ecom Express,van,electric,152,1200.0,486.96,26.5,Heavy,77,1,Electric,7.6615,0.04021,6.1485,17.783,0.4058,5.0418,0.4058,0.1169934210526316,0.033169736842105266,0.28351796659731204,0.34415584415584416,False,38.69545220413174,False,Low
Road,Ecom Express,van,electric,173,1200.0,877.82,33.6,Low,39,2,Electric,7.6615,0.04136,7.1776,17.783,0.7315,5.8856,0.7315166666666667,0.10279190751445087,0.03402080924855491,0.3309677782151493,0.8615384615384616,False,39.12216692116706,False,Low
Road,Ecom Express,van,electric,167,700.0,657.55,29.2,Low,62,0,Electric,7.6615,0.03525,5.9001,17.783,0.9394,4.8381,0.9393571428571428,0.10648502994011977,0.02897065868263473,0.27206320643311027,0.47096774193548385,False,43.9086739576134,False,Low
Road,Ecom Express,van,electric,129,1000.0,984.3,39.99,Low,75,1,Electric,7.6615,0.04237,5.4903,17.783,0.9843,4.502,0.9843,0.1378527131782946,0.03489922480620155,0.2531631333295844,0.5332,False,35.908050688475434,False,Low
Road,Shadowfax,van,diesel,155,800.0,320.0,27.76,Heavy,13,1,BS-III,9.363,0.0399,5.1199,16.64,0.4,39.936,0.4,0.10735483870967742,0.2576516129032258,2.4,2.1353846153846154,False,13.196113782051283,False,Medium
Road,Shadowfax,van,diesel,150,1200.0,684.0,39.02,Low,10,3,BS-VI,12.226,0.0399,5.1199,12.348,0.57,25.931,0.57,0.08232,0.17287333333333335,2.1000161969549724,3.902,False,17.9322983896975,False,Medium
Road,Shadowfax,van,diesel,61,600.0,294.0,31.09,Moderate,26,5,BS-IV,12.839,0.0399,5.1199,4.766,0.49,10.962,0.49,0.0781311475409836,0.17970491803278688,2.3000419639110365,1.1957692307692307,False,18.363670844606208,False,Medium
Road,Shadowfax,van,diesel,93,800.0,160.0,27.89,Heavy,12,6,BS-VI,9.01,0.0399,5.1199,10.406,0.2,21.853,0.2,0.11189247311827957,0.23497849462365594,2.1000384393619065,2.3241666666666667,False,13.192860241644503,False,Medium
Road,Shadowfax,van,diesel,62,600.0,120.0,32.33,Heavy,19,2,BS-III,11.608,0.0399,5.1199,5.404,0.2,12.97,0.2,0.08716129032258065,0.20919354838709678,2.400074019245004,1.7015789473684209,False,16.25324511898151,False,Medium
Road,Shadowfax,van,diesel,84,600.0,456.0,26.0,Moderate,28,3,BS-VI,13.202,0.0399,5.1199,6.376,0.76,13.39,0.76,0.0759047619047619,0.1594047619047619,2.1000627352572145,0.9285714285714286,False,19.447742327229726,False,Medium
Road,Shadowfax,van,diesel,113,1000.0,780.0,28.0,Moderate,26,3,BS-VI,13.685,0.0399,5.1199,8.291,0.78,17.411,0.78,0.0733716814159292,0.15407964601769913,2.099987938728742,1.0769230769230769,False,20.119386426761693,False,Medium
Road,Shadowfax,van,diesel,84,600.0,480.0,34.36,Moderate,19,3,BS-III,13.09,0.0399,5.1199,6.449,0.8,15.478,0.8,0.07677380952380952,0.18426190476190477,2.4000620251201736,1.808421052631579,False,18.45233299587121,False,Medium
Road,Shadowfax,van,diesel,66,1000.0,730.0,31.97,Low,26,6,BS-IV,12.511,0.0399,5.1199,5.315,0.73,12.225,0.73,0.08053030303030304,0.1852272727272727,2.300094073377234,1.2296153846153846,False,17.816458801055006,False,Medium
Road,Shadowfax,van,diesel,129,600.0,516.0,33.69,Moderate,13,6,BS-VI,8.759,0.0399,5.1199,14.757,0.86,30.99,0.86,0.1143953488372093,0.24023255813953487,2.100020329335231,2.5915384615384616,False,12.90424725667134,False,Medium
Road,Shadowfax,van,diesel,129,1000.0,500.0,29.37,Moderate,28,6,BS-III,12.994,0.0399,5.1199,9.978,0.5,23.947,0.5,0.07734883720930233,0.18563565891472866,2.3999799559029866,1.0489285714285714,False,18.315338635799275,False,Medium
Road,Shadowfax,van,diesel,142,1000.0,760.0,27.56,Heavy,16,4,BS-III,8.677,0.0399,5.1199,16.366,0.76,39.278,0.76,0.11525352112676056,0.2766056338028169,2.39997555908591,1.7225,False,12.291779861250554,False,Medium
Road,Shadowfax,van,diesel,125,600.0,330.0,34.59,Moderate,23,2,BS-VI,9.147,0.0399,5.1199,13.7,0.55,28.77,0.55,0.10959999999999999,0.23016,2.1,1.503913043478261,False,13.468891206117483,False,Medium
Road,Shadowfax,van,diesel,158,1200.0,1080.0,34.29,Low,26,6,BS-III,14.053,0.0399,5.1199,11.314,0.9,27.154,0.9,0.07160759493670886,0.17186075949367088,2.4000353544281423,1.3188461538461538,False,19.783663033057614,False,Medium
Road,Shadowfax,van,diesel,93,800.0,160.0,33.24,Moderate,10,1,BS-IV,14.546,0.0399,5.1199,6.432,0.2,14.794,0.2,0.06916129032258064,0.1590752688172043,2.300062189054726,3.3240000000000003,False,20.74528752075771,False,Medium
Road,Shadowfax,van,diesel,151,600.0,516.0,39.99,Moderate,14,2,BS-VI,13.86,0.0399,5.1199,10.924,0.86,22.94,0.86,0.07234437086092715,0.1519205298013245,2.099963383376053,2.8564285714285718,False,20.40516438054856,False,Medium
Road,Shadowfax,van,diesel,158,800.0,160.0,36.04,Heavy,13,3,BS-IV,12.858,0.0399,5.1199,12.331,0.2,28.361,0.2,0.07804430379746835,0.1795,2.299975671072906,2.772307692307692,False,18.38426557700783,False,Medium
Road,Shadowfax,van,diesel,87,600.0,120.0,33.42,Moderate,11,4,BS-VI,10.778,0.0399,5.1199,8.1,0.2,17.01,0.2,0.09310344827586206,0.19551724137931037,2.1,3.0381818181818185,False,15.855379188712522,False,Medium
Road,Shadowfax,van,diesel,64,1200.0,240.0,33.89,Moderate,26,4,BS-III,11.245,0.0399,5.1199,5.692,0.2,13.661,0.2,0.0889375,0.213453125,2.400035137034434,1.3034615384615384,False,15.928720355040173,False,Medium
Road,Shadowfax,van,diesel,68,1200.0,864.0,35.6,Moderate,18,5,BS-IV,8.677,0.0399,5.1199,7.919,0.72,18.214,0.72,0.11645588235294117,0.26785294117647057,2.300037883571158,1.9777777777777779,False,12.320334692151025,False,Medium
Road,Shadowfax,van,diesel,67,800.0,712.0,31.2,Heavy,29,6,BS-III,11.534,0.0399,5.1199,5.855,0.89,14.052,0.89,0.08738805970149255,0.2097313432835821,2.4,1.0758620689655172,False,16.211215485340162,False,Medium
Road,Shadowfax,van,diesel,75,1000.0,890.0,39.83,Low,29,1,BS-IV,12.265,0.0399,5.1199,6.12,0.89,14.076,0.89,0.0816,0.18768,2.3,1.373448275862069,False,17.58312020460358,False,Medium
Road,Shadowfax,van,diesel,99,600.0,294.0,28.47,Moderate,13,3,BS-VI,9.731,0.0399,5.1199,10.243,0.49,21.51,0.49,0.10346464646464647,0.21727272727272728,2.0999707117055553,2.19,False,14.267647627096697,False,Medium
Road,Shadowfax,van,diesel,139,1000.0,780.0,27.0,Heavy,10,6,BS-IV,12.603,0.0399,5.1199,11.045,0.78,25.403,0.78,0.07946043165467626,0.18275539568345323,2.2999547306473516,2.7,False,18.05667470613636,False,Medium
Road,Shadowfax,van,diesel,159,1000.0,410.0,32.21,Low,14,5,BS-VI,10.237,0.0399,5.1199,15.605,0.41,32.771,0.41,0.09814465408805031,0.2061069182389937,2.100032041012496,2.3007142857142857,False,15.040892695401022,False,Medium
Road,Xpressbees,van,diesel,128,1000.0,540.0,25.67,Low,14,6,BS-III,10.656,0.0399,5.1199,12.035,0.54,28.884,0.54,0.0940234375,0.22565625,2.4,1.8335714285714286,False,15.067165212574436,False,Medium
Road,Xpressbees,van,diesel,125,1200.0,924.0,27.33,Moderate,26,2,BS-III,9.697,0.0399,5.1199,12.951,0.77,31.082,0.77,0.103608,0.24865600000000002,2.399969114354104,1.051153846153846,False,13.673384572880218,False,Medium
Road,Xpressbees,van,diesel,86,1200.0,240.0,30.7,Moderate,19,6,BS-III,11.092,0.0399,5.1199,7.809,0.2,18.742,0.2,0.09080232558139535,0.21793023255813954,2.4000512229478805,1.6157894736842104,False,15.601558274117902,False,Medium
Road,Xpressbees,van,diesel,77,800.0,664.0,36.04,Low,25,3,BS-IV,12.371,0.0399,5.1199,6.231,0.83,14.331,0.83,0.08092207792207792,0.1861168831168831,2.2999518536350507,1.4416,False,17.730534696106265,False,Medium
Road,Xpressbees,van,diesel,79,800.0,384.0,27.73,Low,23,3,BS-IV,10.226,0.0399,5.1199,7.74,0.48,17.802,0.48,0.0979746835443038,0.22534177215189874,2.3,1.2056521739130435,False,14.644421975058982,False,Medium
Road,Xpressbees,van,diesel,106,800.0,352.0,39.22,Heavy,16,1,BS-VI,9.815,0.0399,5.1199,10.815,0.44,22.712,0.44,0.10202830188679245,0.21426415094339624,2.100046232085067,2.45125,False,14.468338349815829,False,Medium
Road,Xpressbees,van,diesel,125,800.0,592.0,30.73,Heavy,21,3,BS-IV,8.687,0.0399,5.1199,14.478,0.74,33.299,0.74,0.115824,0.266392,2.2999723718745684,1.4633333333333334,False,12.387655679879908,False,Medium
Road,Xpressbees,van,diesel,60,1000.0,400.0,37.68,Moderate,22,2,BS-III,9.922,0.0399,5.1199,6.078,0.4,14.587,0.4,0.1013,0.24311666666666668,2.39996709443896,1.7127272727272727,False,13.984919837275491,False,Medium
Road,Xpressbees,van,diesel,129,600.0,120.0,27.21,Moderate,18,5,BS-VI,10.569,0.0399,5.1199,12.249,0.2,25.723,0.2,0.09495348837209303,0.1994031007751938,2.1000081639317494,1.5116666666666667,False,15.546439106915823,False,Medium
Road,Xpressbees,van,diesel,140,800.0,408.0,34.03,Low,14,6,BS-III,11.678,0.0399,5.1199,11.989,0.51,28.774,0.51,0.08563571428571429,0.20552857142857142,2.400033363916924,2.4307142857142856,False,16.54287450296689,False,Medium
Road,Xpressbees,van,diesel,127,600.0,540.0,30.71,Low,30,5,BS-VI,11.232,0.0399,5.1199,11.376,0.9,23.89,0.9,0.0895748031496063,0.18811023622047243,2.1000351617440227,1.0236666666666667,False,16.479885539618707,False,Medium
Road,Xpressbees,van,diesel,115,1200.0,1056.0,29.53,Moderate,26,6,BS-III,8.899,0.0399,5.1199,12.98,0.88,31.152,0.88,0.1128695652173913,0.27088695652173916,2.4,1.1357692307692309,False,12.55136106831022,False,Medium
Road,Xpressbees,van,diesel,135,1200.0,552.0,36.12,Moderate,21,3,BS-VI,10.313,0.0399,5.1199,13.121,0.46,27.554,0.46,0.0971925925925926,0.2041037037037037,2.0999923786296772,1.72,False,15.188320066596736,False,Medium
Road,Xpressbees,van,diesel,139,1000.0,460.0,32.98,Moderate,13,5,BS-VI,12.531,0.0399,5.1199,11.13,0.46,23.373,0.46,0.08007194244604317,0.16815107913669067,2.1,2.5369230769230766,False,18.435801993753476,False,Medium
Road,Xpressbees,van,diesel,69,600.0,120.0,30.59,Moderate,15,6,BS-III,11.584,0.0399,5.1199,5.967,0.2,14.321,0.2,0.08647826086956521,0.20755072463768115,2.4000335176805767,2.0393333333333334,False,16.381699093635902,False,Medium
Road,Xpressbees,van,diesel,115,600.0,120.0,37.11,Heavy,27,2,BS-VI,9.219,0.0399,5.1199,12.484,0.2,26.216,0.2,0.10855652173913044,0.22796521739130435,2.099967958987504,1.3744444444444444,False,13.59842520916856,False,Medium
Road,Xpressbees,van,diesel,120,1000.0,770.0,31.47,Moderate,25,1,BS-VI,11.718,0.0399,5.1199,10.273,0.77,21.573,0.77,0.08560833333333333,0.179775,2.0999707972354718,1.2588,False,17.243614502769972,False,Medium
Road,Xpressbees,van,diesel,111,1000.0,200.0,32.47,Moderate,17,3,BS-IV,9.153,0.0399,5.1199,12.204,0.2,28.069,0.2,0.10994594594594595,0.2528738738738739,2.2999836119305144,1.91,False,13.049919160792587,False,Medium
Road,Xpressbees,van,diesel,66,1000.0,830.0,37.44,Moderate,19,6,BS-IV,9.933,0.0399,5.1199,6.723,0.83,15.463,0.83,0.10186363636363636,0.23428787878787877,2.300014874312063,1.9705263157894735,False,14.085299211317091,False,Medium
Road,Xpressbees,van,diesel,123,800.0,720.0,32.91,Moderate,10,2,BS-VI,9.592,0.0399,5.1199,12.835,0.9,26.954,0.9,0.10434959349593496,0.21913821138211384,2.100038955979743,3.2909999999999995,False,14.14650113472985,False,Medium
Road,Xpressbees,van,diesel,128,800.0,160.0,32.26,Moderate,17,5,BS-III,13.671,0.0399,5.1199,9.413,0.2,22.591,0.2,0.0735390625,0.1764921875,2.3999787527886967,1.8976470588235292,False,19.264188409408753,False,Medium
Road,Xpressbees,van,diesel,138,800.0,160.0,37.19,Heavy,25,6,BS-VI,12.21,0.0399,5.1199,11.302,0.2,23.734,0.2,0.08189855072463768,0.17198550724637682,2.0999823040169883,1.4875999999999998,False,18.024671692691683,False,Medium
Road,Xpressbees,van,diesel,151,600.0,282.0,33.73,Moderate,21,3,BS-VI,12.434,0.0399,5.1199,12.223,0.47,25.668,0.47,0.08094701986754968,0.16998675496688742,2.0999754561073383,1.606190476190476,False,18.23657058875674,False,Medium
Road,Xpressbees,van,diesel,137,600.0,504.0,33.06,Moderate,28,4,BS-IV,11.336,0.0399,5.1199,12.109,0.84,27.851,0.84,0.08838686131386861,0.2032919708029197,2.300024774960773,1.1807142857142858,False,16.23293218087774,False,Medium
Road,Xpressbees,van,diesel,88,800.0,160.0,39.27,Low,21,2,BS-VI,10.706,0.0399,5.1199,8.239,0.2,17.302,0.2,0.09362500000000001,0.19661363636363635,2.1000121373953147,1.87,False,15.767025089052577,False,Medium
Road,Xpressbees,van,cng,162,1500.0,1323.81,42.94,Low,58,2,BS-VI,19.66,0.0399,5.1199,8.27,0.8825,22.74,0.88254,0.05104938271604938,0.14037037037037037,2.7496977025392986,0.7403448275862069,False,26.712886007535904,False,Medium
Road,Xpressbees,van,cng,230,1100.0,759.58,45.72,Heavy,38,4,BS-IV,14.32,0.0399,5.1199,16.11,0.6905,44.3,0.6905272727272728,0.07004347826086957,0.1926086956521739,2.749844816883923,1.203157894736842,False,19.468720268246102,False,Medium
Road,Xpressbees,van,cng,165,1000.0,811.09,42.97,Heavy,60,8,BS-IV,17.82,0.0399,5.1199,9.28,0.8111,25.52,0.81109,0.05624242424242424,0.15466666666666667,2.75,0.7161666666666666,False,24.245689655172413,False,Medium
Road,Xpressbees,van,cng,207,1500.0,789.87,40.44,Low,35,4,BS-IV,21.21,0.0399,5.1199,9.78,0.5266,26.89,0.52658,0.0472463768115942,0.12990338164251208,2.7494887525562373,1.1554285714285715,False,28.863673178844966,False,Medium
Road,Xpressbees,van,cng,140,1500.0,738.3,30.27,Heavy,43,6,BS-IV,19.33,0.0399,5.1199,7.29,0.4922,20.05,0.49219999999999997,0.052071428571428574,0.1432142857142857,2.7503429355281206,0.703953488372093,False,26.1869332156577,False,Medium
Road,Xpressbees,van,cng,133,1200.0,780.5,36.47,Moderate,66,2,BS-IV,17.03,0.0399,5.1199,7.82,0.6504,21.51,0.6504166666666666,0.05879699248120301,0.1617293233082707,2.7506393861892584,0.5525757575757576,False,23.19084325258816,False,Medium
Road,Xpressbees,van,cng,177,1300.0,804.5,29.13,Moderate,29,3,BS-IV,15.38,0.0399,5.1199,11.57,0.6188,31.82,0.6188461538461538,0.06536723163841808,0.17977401129943504,2.7502160760587726,1.0044827586206897,False,20.860724244575824,False,Medium
Road,Xpressbees,van,cng,121,1200.0,474.28,51.4,Low,20,2,BS-VI,21.09,0.0399,5.1199,5.74,0.3952,15.79,0.3952333333333333,0.047438016528925625,0.13049586776859504,2.7508710801393725,2.57,False,28.74321727022572,False,Medium
Road,Xpressbees,van,cng,95,1500.0,698.03,50.57,Moderate,22,1,BS-IV,21.09,0.0399,5.1199,4.55,0.4654,12.51,0.46535333333333334,0.04789473684210526,0.1316842105263158,2.7494505494505495,2.298636363636364,False,28.473045739232788,False,Medium
Road,Xpressbees,van,cng,111,1100.0,768.93,48.16,Low,25,8,BS-VI,18.41,0.0399,5.1199,6.04,0.699,16.61,0.6990272727272727,0.054414414414414414,0.14963963963963964,2.75,1.9264,False,25.060204695966284,False,Medium
Road,Xpressbees,van,cng,187,1200.0,516.79,30.28,Low,33,6,BS-IV,18.55,0.0399,5.1199,10.12,0.4307,27.83,0.4306583333333333,0.05411764705882353,0.1488235294117647,2.75,0.9175757575757576,False,25.197628458498027,False,Medium
Road,Xpressbees,van,cng,104,1100.0,520.84,42.68,Moderate,56,4,BS-VI,15.77,0.0399,5.1199,6.64,0.4735,18.26,0.47349090909090913,0.06384615384615384,0.1755769230769231,2.7500000000000004,0.7621428571428571,False,21.35815991237678,False,Medium
